Timestamp [s],x [m],y [m],z [m],roll [rad],pitch [rad],yaw [rad]
1.027,0.13828,0.0,0.99664,-0.0,0.1324,-0.0
1.028,0.13879,0.0,0.99663,-0.0,0.13257,-0.0
1.029,0.13929,0.0,0.99661,-0.0,0.13274,-0.0
1.03,0.1398,0.0,0.9966,-0.0,0.13292,-0.0
1.031,0.1403,0.0,0.99658,-0.0,0.13309,-0.0
1.032,0.14081,0.0,0.99656,-0.0,0.13326,-0.0
1.033,0.14132,0.0,0.99655,-0.0,0.13343,-0.0
1.034,0.14183,0.0,0.99653,-0.0,0.1336,-0.0
1.035,0.14234,0.0,0.99651,-0.0,0.13377,-0.0
1.036,0.14286,0.0,0.9965,-0.0,0.13394,-0.0
1.037,0.14337,0.0,0.99648,-0.0,0.13411,-0.0
1.038,0.14389,0.0,0.99647,-0.0,0.13428,-0.0
1.039,0.14441,0.0,0.99645,-0.0,0.13445,-0.0
1.04,0.14492,0.0,0.99643,-0.0,0.13462,-0.0
1.041,0.14544,0.0,0.99642,-0.0,0.13479,-0.0
1.042,0.14596,0.0,0.9964,-0.0,0.13496,-0.0
1.043,0.14649,0.0,0.99638,-0.0,0.13513,-0.0
1.044,0.14701,0.0,0.99637,-0.0,0.1353,-0.0
1.045,0.14754,0.0,0.99635,-0.0,0.13547,-0.0
1.046,0.14806,0.0,0.99633,-0.0,0.13564,-0.0
1.047,0.14859,0.0,0.99632,-0.0,0.13581,-0.0
1.048,0.14912,0.0,0.9963,-0.0,0.13597,-0.0
1.049,0.14965,0.0,0.99628,-0.0,0.13614,-0.0
1.05,0.15018,0.0,0.99626,-0.0,0.13631,-0.0
1.051,0.15071,0.0,0.99625,-0.0,0.13648,-0.0
1.052,0.15125,0.0,0.99623,-0.0,0.13665,-0.0
1.053,0.15178,0.0,0.99621,-0.0,0.13682,-0.0
1.054,0.15232,0.0,0.9962,-0.0,0.13698,-0.0
1.055,0.15286,0.0,0.99618,-0.0,0.13715,-0.0
1.056,0.1534,0.0,0.99616,-0.0,0.13732,-0.0
1.057,0.15394,0.0,0.99614,-0.0,0.13749,-0.0
1.058,0.15448,0.0,0.99613,-0.0,0.13766,-0.0
1.059,0.15502,0.0,0.99611,-0.0,0.13782,-0.0
1.06,0.15557,0.0,0.99609,-0.0,0.13799,-0.0
1.061,0.15611,0.0,0.99607,-0.0,0.13816,-0.0
1.062,0.15666,0.0,0.99605,-0.0,0.13832,-0.0
1.063,0.15721,0.0,0.99604,-0.0,0.13849,-0.0
1.064,0.15776,0.0,0.99602,-0.0,0.13866,-0.0
1.065,0.15831,0.0,0.996,-0.0,0.13882,-0.0
1.066,0.15886,0.0,0.99598,-0.0,0.13899,-0.0
1.067,0.15941,0.0,0.99597,-0.0,0.13916,-0.0
1.068,0.15997,0.0,0.99595,-0.0,0.13932,-0.0
1.069,0.16053,0.0,0.99593,-0.0,0.13949,-0.0
1.07,0.16108,0.0,0.99591,-0.0,0.13965,-0.0
1.071,0.16164,0.0,0.99589,-0.0,0.13982,-0.0
1.072,0.1622,0.0,0.99587,-0.0,0.13998,-0.0
1.073,0.16277,0.0,0.99586,-0.0,0.14015,-0.0
1.074,0.16333,0.0,0.99584,-0.0,0.14032,-0.0
1.075,0.16389,0.0,0.99582,-0.0,0.14048,-0.0
1.076,0.16446,0.0,0.9958,-0.0,0.14065,-0.0
1.077,0.16503,0.0,0.99578,-0.0,0.14081,-0.0
1.078,0.16559,0.0,0.99576,-0.0,0.14097,-0.0
1.079,0.16616,0.0,0.99574,-0.0,0.14114,-0.0
1.08,0.16674,0.0,0.99573,-0.0,0.1413,-0.0
1.081,0.16731,0.0,0.99571,-0.0,0.14147,-0.0
1.082,0.16788,0.0,0.99569,-0.0,0.14163,-0.0
1.083,0.16846,0.0,0.99567,-0.0,0.14179,-0.0
1.084,0.16903,0.0,0.99565,-0.0,0.14196,-0.0
1.085,0.16961,0.0,0.99563,-0.0,0.14212,-0.0
1.086,0.17019,0.0,0.99561,-0.0,0.14229,-0.0
1.087,0.17077,0.0,0.99559,-0.0,0.14245,-0.0
1.088,0.17135,0.0,0.99557,-0.0,0.14261,-0.0
1.089,0.17194,0.0,0.99556,-0.0,0.14277,-0.0
1.09,0.17252,0.0,0.99554,-0.0,0.14294,-0.0
1.091,0.17311,0.0,0.99552,-0.0,0.1431,-0.0
1.092,0.1737,0.0,0.9955,-0.0,0.14326,-0.0
1.093,0.17429,0.0,0.99548,-0.0,0.14342,-0.0
1.094,0.17488,0.0,0.99546,-0.0,0.14359,-0.0
1.095,0.17547,0.0,0.99544,-0.0,0.14375,-0.0
1.096,0.17606,0.0,0.99542,-0.0,0.14391,-0.0
1.097,0.17665,0.0,0.9954,-0.0,0.14407,-0.0
1.098,0.17725,0.0,0.99538,-0.0,0.14423,-0.0
1.099,0.17785,0.0,0.99536,-0.0,0.14439,-0.0
1.1,0.17845,0.0,0.99534,-0.0,0.14455,-0.0
1.101,0.17905,0.0,0.99532,-0.0,0.14472,-0.0
1.102,0.17965,0.0,0.9953,-0.0,0.14488,-0.0
1.103,0.18025,0.0,0.99528,-0.0,0.14504,-0.0
1.104,0.18085,0.0,0.99526,-0.0,0.1452,-0.0
1.105,0.18146,0.0,0.99524,-0.0,0.14536,-0.0
1.106,0.18207,0.0,0.99522,-0.0,0.14552,-0.0
1.107,0.18267,0.0,0.9952,-0.0,0.14568,-0.0
1.108,0.18328,0.0,0.99518,-0.0,0.14584,-0.0
1.109,0.1839,0.0,0.99516,-0.0,0.146,-0.0
1.11,0.18451,0.0,0.99514,-0.0,0.14616,-0.0
1.111,0.18512,0.0,0.99512,-0.0,0.14632,-0.0
1.112,0.18574,0.0,0.9951,-0.0,0.14648,-0.0
1.113,0.18635,0.0,0.99508,-0.0,0.14663,-0.0
1.114,0.18697,0.0,0.99506,-0.0,0.14679,-0.0
1.115,0.18759,0.0,0.99504,-0.0,0.14695,-0.0
1.116,0.18821,0.0,0.99502,-0.0,0.14711,-0.0
1.117,0.18883,0.0,0.995,-0.0,0.14727,-0.0
1.118,0.18946,0.0,0.99497,-0.0,0.14743,-0.0
1.119,0.19008,0.0,0.99495,-0.0,0.14758,-0.0
1.12,0.19071,0.0,0.99493,-0.0,0.14774,-0.0
1.121,0.19134,0.0,0.99491,-0.0,0.1479,-0.0
1.122,0.19197,0.0,0.99489,-0.0,0.14806,-0.0
1.123,0.1926,0.0,0.99487,-0.0,0.14821,-0.0
1.124,0.19323,0.0,0.99485,-0.0,0.14837,-0.0
1.125,0.19386,0.0,0.99483,-0.0,0.14853,-0.0
1.1260000000000001,0.1945,0.0,0.99481,-0.0,0.14868,-0.0
1.127,0.19513,0.0,0.99478,-0.0,0.14884,-0.0
1.1280000000000001,0.19577,0.0,0.99476,-0.0,0.149,-0.0
1.129,0.19641,0.0,0.99474,-0.0,0.14915,-0.0
1.1300000000000001,0.19705,0.0,0.99472,-0.0,0.14931,-0.0
1.131,0.19769,0.0,0.9947,-0.0,0.14946,-0.0
1.1320000000000001,0.19834,0.0,0.99468,-0.0,0.14962,-0.0
1.133,0.19898,0.0,0.99466,-0.0,0.14978,-0.0
1.1340000000000001,0.19963,0.0,0.99463,-0.0,0.14993,-0.0
1.135,0.20028,0.0,0.99461,-0.0,0.15009,-0.0
1.1360000000000001,0.20093,0.0,0.99459,-0.0,0.15024,-0.0
1.137,0.20158,0.0,0.99457,-0.0,0.1504,-0.0
1.1380000000000001,0.20223,0.0,0.99455,-0.0,0.15055,-0.0
1.139,0.20288,0.0,0.99452,-0.0,0.1507,-0.0
1.1400000000000001,0.20354,0.0,0.9945,-0.0,0.15086,-0.0
1.141,0.20419,0.0,0.99448,-0.0,0.15101,-0.0
1.1420000000000001,0.20485,0.0,0.99446,-0.0,0.15117,-0.0
1.143,0.20551,0.0,0.99444,-0.0,0.15132,-0.0
1.1440000000000001,0.20617,0.0,0.99441,-0.0,0.15147,-0.0
1.145,0.20683,0.0,0.99439,-0.0,0.15163,-0.0
1.1460000000000001,0.2075,0.0,0.99437,-0.0,0.15178,-0.0
1.147,0.20816,0.0,0.99435,-0.0,0.15193,-0.0
1.1480000000000001,0.20883,0.0,0.99432,-0.0,0.15208,-0.0
1.149,0.2095,0.0,0.9943,-0.0,0.15224,-0.0
1.1500000000000001,0.21017,0.0,0.99428,-0.0,0.15239,-0.0
1.151,0.21084,0.0,0.99426,-0.0,0.15254,-0.0
1.1520000000000001,0.21151,0.0,0.99423,-0.0,0.15269,-0.0
1.153,0.21218,0.0,0.99421,-0.0,0.15284,-0.0
1.154,0.21286,0.0,0.99419,-0.0,0.153,-0.0
1.155,0.21353,0.0,0.99416,-0.0,0.15315,-0.0
1.156,0.21421,0.0,0.99414,-0.0,0.1533,-0.0
1.157,0.21489,0.0,0.99412,-0.0,0.15345,-0.0
1.158,0.21557,0.0,0.9941,-0.0,0.1536,-0.0
1.159,0.21626,0.0,0.99407,-0.0,0.15375,-0.0
1.16,0.21694,0.0,0.99405,-0.0,0.1539,-0.0
1.161,0.21763,0.0,0.99403,-0.0,0.15405,-0.0
1.162,0.21831,0.0,0.994,-0.0,0.1542,-0.0
1.163,0.219,0.0,0.99398,-0.0,0.15435,-0.0
1.164,0.21969,0.0,0.99396,-0.0,0.1545,-0.0
1.165,0.22038,0.0,0.99393,-0.0,0.15465,-0.0
1.166,0.22108,0.0,0.99391,-0.0,0.1548,-0.0
1.167,0.22177,0.0,0.99389,-0.0,0.15495,-0.0
1.168,0.22247,0.0,0.99386,-0.0,0.1551,-0.0
1.169,0.22316,0.0,0.99384,-0.0,0.15524,-0.0
1.17,0.22386,0.0,0.99381,-0.0,0.15539,-0.0
1.171,0.22456,0.0,0.99379,-0.0,0.15554,-0.0
1.172,0.22526,0.0,0.99377,-0.0,0.15569,-0.0
1.173,0.22597,0.0,0.99374,-0.0,0.15584,-0.0
1.174,0.22667,0.0,0.99372,-0.0,0.15598,-0.0
1.175,0.22738,0.0,0.99369,-0.0,0.15613,-0.0
1.176,0.22808,0.0,0.99367,-0.0,0.15628,-0.0
1.177,0.22879,0.0,0.99365,-0.0,0.15642,-0.0
1.178,0.2295,0.0,0.99362,-0.0,0.15657,-0.0
1.179,0.23022,0.0,0.9936,-0.0,0.15672,-0.0
1.18,0.23093,0.0,0.99357,-0.0,0.15686,-0.0
1.181,0.23165,0.0,0.99355,-0.0,0.15701,-0.0
1.182,0.23236,0.0,0.99352,-0.0,0.15716,-0.0
1.183,0.23308,0.0,0.9935,-0.0,0.1573,-0.0
1.184,0.2338,0.0,0.99348,-0.0,0.15745,-0.0
1.185,0.23452,0.0,0.99345,-0.0,0.15759,-0.0
1.186,0.23524,0.0,0.99343,-0.0,0.15774,-0.0
1.187,0.23597,0.0,0.9934,-0.0,0.15788,-0.0
1.188,0.23669,0.0,0.99338,-0.0,0.15803,-0.0
1.189,0.23742,0.0,0.99335,-0.0,0.15817,-0.0
1.19,0.23815,0.0,0.99333,-0.0,0.15831,-0.0
1.191,0.23888,0.0,0.9933,-0.0,0.15846,-0.0
1.192,0.23961,0.0,0.99328,-0.0,0.1586,-0.0
1.193,0.24034,0.0,0.99325,-0.0,0.15875,-0.0
1.194,0.24108,0.0,0.99323,-0.0,0.15889,-0.0
1.195,0.24181,0.0,0.9932,-0.0,0.15903,-0.0
1.196,0.24255,0.0,0.99318,-0.0,0.15917,-0.0
1.197,0.24329,0.0,0.99315,-0.0,0.15932,-0.0
1.198,0.24403,0.0,0.99313,-0.0,0.15946,-0.0
1.199,0.24477,0.0,0.9931,-0.0,0.1596,-0.0
1.2,0.24552,0.0,0.99308,-0.0,0.15974,-0.0
1.201,0.24626,0.0,0.99305,-0.0,0.15989,-0.0
1.202,0.24701,0.0,0.99302,-0.0,0.16003,-0.0
1.203,0.24776,0.0,0.993,-0.0,0.16017,-0.0
1.204,0.24851,0.0,0.99297,-0.0,0.16031,-0.0
1.205,0.24926,0.0,0.99295,-0.0,0.16045,-0.0
1.206,0.25001,0.0,0.99292,-0.0,0.16059,-0.0
1.207,0.25077,0.0,0.9929,-0.0,0.16073,-0.0
1.208,0.25152,0.0,0.99287,-0.0,0.16087,-0.0
1.209,0.25228,0.0,0.99284,-0.0,0.16101,-0.0
1.21,0.25304,0.0,0.99282,-0.0,0.16115,-0.0
1.211,0.2538,0.0,0.99279,-0.0,0.16129,-0.0
1.212,0.25456,0.0,0.99277,-0.0,0.16143,-0.0
1.213,0.25532,0.0,0.99274,-0.0,0.16157,-0.0
1.214,0.25609,0.0,0.99271,-0.0,0.16171,-0.0
1.215,0.25686,0.0,0.99269,-0.0,0.16185,-0.0
1.216,0.25762,0.0,0.99266,-0.0,0.16199,-0.0
1.217,0.25839,0.0,0.99263,-0.0,0.16213,-0.0
1.218,0.25917,0.0,0.99261,-0.0,0.16226,-0.0
1.219,0.25994,0.0,0.99258,-0.0,0.1624,-0.0
1.22,0.26071,0.0,0.99256,-0.0,0.16254,-0.0
1.221,0.26149,0.0,0.99253,-0.0,0.16268,-0.0
1.222,0.26227,0.0,0.9925,-0.0,0.16281,-0.0
1.223,0.26304,0.0,0.99248,-0.0,0.16295,-0.0
1.224,0.26383,0.0,0.99245,-0.0,0.16309,-0.0
1.225,0.26461,0.0,0.99242,-0.0,0.16322,-0.0
1.226,0.26539,0.0,0.99239,-0.0,0.16336,-0.0
1.227,0.26618,0.0,0.99237,-0.0,0.1635,-0.0
1.228,0.26696,0.0,0.99234,-0.0,0.16363,-0.0
1.229,0.26775,0.0,0.99231,-0.0,0.16377,-0.0
1.23,0.26854,0.0,0.99229,-0.0,0.1639,-0.0
1.231,0.26933,0.0,0.99226,-0.0,0.16404,-0.0
1.232,0.27013,0.0,0.99223,-0.0,0.16417,-0.0
1.233,0.27092,0.0,0.99221,-0.0,0.16431,-0.0
1.234,0.27172,0.0,0.99218,-0.0,0.16444,-0.0
1.235,0.27251,0.0,0.99215,-0.0,0.16457,-0.0
1.236,0.27331,0.0,0.99212,-0.0,0.16471,-0.0
1.237,0.27411,0.0,0.9921,-0.0,0.16484,-0.0
1.238,0.27492,0.0,0.99207,-0.0,0.16498,-0.0
1.239,0.27572,0.0,0.99204,-0.0,0.16511,-0.0
1.24,0.27652,0.0,0.99201,-0.0,0.16524,-0.0
1.241,0.27733,0.0,0.99199,-0.0,0.16537,-0.0
1.242,0.27814,0.0,0.99196,-0.0,0.16551,-0.0
1.243,0.27895,0.0,0.99193,-0.0,0.16564,-0.0
1.244,0.27976,0.0,0.9919,-0.0,0.16577,-0.0
1.245,0.28058,0.0,0.99187,-0.0,0.1659,-0.0
1.246,0.28139,0.0,0.99185,-0.0,0.16603,-0.0
1.247,0.28221,0.0,0.99182,-0.0,0.16617,-0.0
1.248,0.28303,0.0,0.99179,-0.0,0.1663,-0.0
1.249,0.28384,0.0,0.99176,-0.0,0.16643,-0.0
1.25,0.28467,0.0,0.99173,-0.0,0.16656,-0.0
1.2510000000000001,0.28549,0.0,0.99171,-0.0,0.16669,-0.0
1.252,0.28631,0.0,0.99168,-0.0,0.16682,-0.0
1.2530000000000001,0.28714,0.0,0.99165,-0.0,0.16695,-0.0
1.254,0.28797,0.0,0.99162,-0.0,0.16708,-0.0
1.2550000000000001,0.2888,0.0,0.99159,-0.0,0.16721,-0.0
1.256,0.28963,0.0,0.99156,-0.0,0.16734,-0.0
1.2570000000000001,0.29046,0.0,0.99154,-0.0,0.16747,-0.0
1.258,0.29129,0.0,0.99151,-0.0,0.16759,-0.0
1.2590000000000001,0.29213,0.0,0.99148,-0.0,0.16772,-0.0
1.26,0.29296,0.0,0.99145,-0.0,0.16785,-0.0
1.2610000000000001,0.2938,0.0,0.99142,-0.0,0.16798,-0.0
1.262,0.29464,0.0,0.99139,-0.0,0.16811,-0.0
1.2630000000000001,0.29549,0.0,0.99136,-0.0,0.16823,-0.0
1.264,0.29633,0.0,0.99133,-0.0,0.16836,-0.0
1.2650000000000001,0.29717,0.0,0.99131,-0.0,0.16849,-0.0
1.266,0.29802,0.0,0.99128,-0.0,0.16861,-0.0
1.2670000000000001,0.29887,0.0,0.99125,-0.0,0.16874,-0.0
1.268,0.29972,0.0,0.99122,-0.0,0.16887,-0.0
1.2690000000000001,0.30057,0.0,0.99119,-0.0,0.16899,-0.0
1.27,0.30142,0.0,0.99116,-0.0,0.16912,-0.0
1.2710000000000001,0.30228,0.0,0.99113,-0.0,0.16924,-0.0
1.272,0.30313,0.0,0.9911,-0.0,0.16937,-0.0
1.2730000000000001,0.30399,0.0,0.99107,-0.0,0.16949,-0.0
1.274,0.30485,0.0,0.99104,-0.0,0.16962,-0.0
1.2750000000000001,0.30571,0.0,0.99101,-0.0,0.16974,-0.0
1.276,0.30657,0.0,0.99098,-0.0,0.16987,-0.0
1.2770000000000001,0.30744,0.0,0.99095,-0.0,0.16999,-0.0
1.278,0.3083,0.0,0.99092,-0.0,0.17012,-0.0
1.2790000000000001,0.30917,0.0,0.99089,-0.0,0.17024,-0.0
1.28,0.31004,0.0,0.99086,-0.0,0.17036,-0.0
1.281,0.31091,0.0,0.99084,-0.0,0.17049,-0.0
1.282,0.31178,0.0,0.99081,-0.0,0.17061,-0.0
1.283,0.31266,0.0,0.99078,-0.0,0.17073,-0.0
1.284,0.31353,0.0,0.99075,-0.0,0.17085,-0.0
1.285,0.31441,0.0,0.99072,-0.0,0.17097,-0.0
1.286,0.31529,0.0,0.99069,-0.0,0.1711,-0.0
1.287,0.31617,0.0,0.99066,-0.0,0.17122,-0.0
1.288,0.31705,0.0,0.99063,-0.0,0.17134,-0.0
1.289,0.31794,0.0,0.9906,-0.0,0.17146,-0.0
1.29,0.31882,0.0,0.99057,-0.0,0.17158,-0.0
1.291,0.31971,0.0,0.99053,-0.0,0.1717,-0.0
1.292,0.3206,0.0,0.9905,-0.0,0.17182,-0.0
1.293,0.32149,0.0,0.99047,-0.0,0.17194,-0.0
1.294,0.32238,0.0,0.99044,-0.0,0.17206,-0.0
1.295,0.32327,0.0,0.99041,-0.0,0.17218,-0.0
1.296,0.32417,0.0,0.99038,-0.0,0.1723,-0.0
1.297,0.32506,0.0,0.99035,-0.0,0.17242,-0.0
1.298,0.32596,0.0,0.99032,-0.0,0.17254,-0.0
1.299,0.32686,0.0,0.99029,-0.0,0.17265,-0.0
1.3,0.32776,0.0,0.99026,-0.0,0.17277,-0.0
1.301,0.32867,0.0,0.99023,-0.0,0.17289,-0.0
1.302,0.32957,0.0,0.9902,-0.0,0.17301,-0.0
1.303,0.33048,0.0,0.99017,-0.0,0.17312,-0.0
1.304,0.33139,0.0,0.99014,-0.0,0.17324,-0.0
1.305,0.3323,0.0,0.99011,-0.0,0.17336,-0.0
1.306,0.33321,0.0,0.99007,-0.0,0.17347,-0.0
1.307,0.33412,0.0,0.99004,-0.0,0.17359,-0.0
1.308,0.33503,0.0,0.99001,-0.0,0.17371,-0.0
1.309,0.33595,0.0,0.98998,-0.0,0.17382,-0.0
1.31,0.33687,0.0,0.98995,-0.0,0.17394,-0.0
1.311,0.33779,0.0,0.98992,-0.0,0.17405,-0.0
1.312,0.33871,0.0,0.98989,-0.0,0.17417,-0.0
1.313,0.33963,0.0,0.98986,-0.0,0.17428,-0.0
1.314,0.34056,0.0,0.98983,-0.0,0.1744,-0.0
1.315,0.34148,0.0,0.98979,-0.0,0.17451,-0.0
1.316,0.34241,0.0,0.98976,-0.0,0.17462,-0.0
1.317,0.34334,0.0,0.98973,-0.0,0.17474,-0.0
1.318,0.34427,0.0,0.9897,-0.0,0.17485,-0.0
1.319,0.3452,0.0,0.98967,-0.0,0.17496,-0.0
1.32,0.34614,0.0,0.98964,-0.0,0.17508,-0.0
1.321,0.34708,0.0,0.9896,-0.0,0.17519,-0.0
1.322,0.34801,0.0,0.98957,-0.0,0.1753,-0.0
1.323,0.34895,0.0,0.98954,-0.0,0.17541,-0.0
1.324,0.34989,0.0,0.98951,-0.0,0.17552,-0.0
1.325,0.35084,0.0,0.98948,-0.0,0.17564,-0.0
1.326,0.35178,0.0,0.98945,-0.0,0.17575,-0.0
1.327,0.35273,0.0,0.98941,-0.0,0.17586,-0.0
1.328,0.35367,0.0,0.98938,-0.0,0.17597,-0.0
1.329,0.35462,0.0,0.98935,-0.0,0.17608,-0.0
1.33,0.35557,0.0,0.98932,-0.0,0.17619,-0.0
1.331,0.35653,0.0,0.98928,-0.0,0.1763,-0.0
1.332,0.35748,0.0,0.98925,-0.0,0.17641,-0.0
1.333,0.35844,0.0,0.98922,-0.0,0.17652,-0.0
1.334,0.3594,0.0,0.98919,-0.0,0.17663,-0.0
1.335,0.36035,0.0,0.98916,-0.0,0.17673,-0.0
1.336,0.36132,0.0,0.98912,-0.0,0.17684,-0.0
1.337,0.36228,0.0,0.98909,-0.0,0.17695,-0.0
1.338,0.36324,0.0,0.98906,-0.0,0.17706,-0.0
1.339,0.36421,0.0,0.98903,-0.0,0.17717,-0.0
1.34,0.36518,0.0,0.98899,-0.0,0.17727,-0.0
1.341,0.36615,0.0,0.98896,-0.0,0.17738,-0.0
1.342,0.36712,0.0,0.98893,-0.0,0.17749,-0.0
1.343,0.36809,0.0,0.9889,-0.0,0.17759,-0.0
1.344,0.36906,0.0,0.98886,-0.0,0.1777,-0.0
1.345,0.37004,0.0,0.98883,-0.0,0.17781,-0.0
1.346,0.37102,0.0,0.9888,-0.0,0.17791,-0.0
1.347,0.372,0.0,0.98876,-0.0,0.17802,-0.0
1.348,0.37298,0.0,0.98873,-0.0,0.17812,-0.0
1.349,0.37396,0.0,0.9887,-0.0,0.17823,-0.0
1.35,0.37495,0.0,0.98867,-0.0,0.17833,-0.0
1.351,0.37593,0.0,0.98863,-0.0,0.17843,-0.0
1.352,0.37692,0.0,0.9886,-0.0,0.17854,-0.0
1.353,0.37791,0.0,0.98857,-0.0,0.17864,-0.0
1.354,0.3789,0.0,0.98853,-0.0,0.17875,-0.0
1.355,0.37989,0.0,0.9885,-0.0,0.17885,-0.0
1.356,0.38089,0.0,0.98847,-0.0,0.17895,-0.0
1.357,0.38188,0.0,0.98843,-0.0,0.17905,-0.0
1.358,0.38288,0.0,0.9884,-0.0,0.17916,-0.0
1.359,0.38388,0.0,0.98837,-0.0,0.17926,-0.0
1.36,0.38488,0.0,0.98833,-0.0,0.17936,-0.0
1.361,0.38589,0.0,0.9883,-0.0,0.17946,-0.0
1.362,0.38689,0.0,0.98827,-0.0,0.17956,-0.0
1.363,0.3879,0.0,0.98823,-0.0,0.17966,-0.0
1.364,0.38891,0.0,0.9882,-0.0,0.17976,-0.0
1.365,0.38992,0.0,0.98817,-0.0,0.17986,-0.0
1.366,0.39093,0.0,0.98813,-0.0,0.17996,-0.0
1.367,0.39194,0.0,0.9881,-0.0,0.18006,-0.0
1.368,0.39295,0.0,0.98806,-0.0,0.18016,-0.0
1.369,0.39397,0.0,0.98803,-0.0,0.18026,-0.0
1.37,0.39499,0.0,0.988,-0.0,0.18036,-0.0
1.371,0.39601,0.0,0.98796,-0.0,0.18046,-0.0
1.372,0.39703,0.0,0.98793,-0.0,0.18056,-0.0
1.373,0.39805,0.0,0.9879,-0.0,0.18065,-0.0
1.374,0.39908,0.0,0.98786,-0.0,0.18075,-0.0
1.375,0.40011,0.0,0.98783,-0.0,0.18085,-0.0
1.3760000000000001,0.40114,0.0,0.98779,-0.0,0.18095,-0.0
1.377,0.40217,0.0,0.98776,-0.0,0.18104,-0.0
1.3780000000000001,0.4032,0.0,0.98772,-0.0,0.18114,-0.0
1.379,0.40423,0.0,0.98769,-0.0,0.18123,-0.0
1.3800000000000001,0.40527,0.0,0.98766,-0.0,0.18133,-0.0
1.381,0.4063,0.0,0.98762,-0.0,0.18143,-0.0
1.3820000000000001,0.40734,0.0,0.98759,-0.0,0.18152,-0.0
1.383,0.40838,0.0,0.98755,-0.0,0.18162,-0.0
1.3840000000000001,0.40942,0.0,0.98752,-0.0,0.18171,-0.0
1.385,0.41047,0.0,0.98748,-0.0,0.18181,-0.0
1.3860000000000001,0.41151,0.0,0.98745,-0.0,0.1819,-0.0
1.387,0.41256,0.0,0.98742,-0.0,0.18199,-0.0
1.3880000000000001,0.41361,0.0,0.98738,-0.0,0.18209,-0.0
1.389,0.41466,0.0,0.98735,-0.0,0.18218,-0.0
1.3900000000000001,0.41571,0.0,0.98731,-0.0,0.18227,-0.0
1.391,0.41677,0.0,0.98728,-0.0,0.18237,-0.0
1.3920000000000001,0.41782,0.0,0.98724,-0.0,0.18246,-0.0
1.393,0.41888,0.0,0.98721,-0.0,0.18255,-0.0
1.3940000000000001,0.41994,0.0,0.98717,-0.0,0.18264,-0.0
1.395,0.421,0.0,0.98714,-0.0,0.18273,-0.0
1.3960000000000001,0.42206,0.0,0.9871,-0.0,0.18282,-0.0
1.397,0.42313,0.0,0.98707,-0.0,0.18291,-0.0
1.3980000000000001,0.42419,0.0,0.98703,-0.0,0.18301,-0.0
1.399,0.42526,0.0,0.987,-0.0,0.1831,-0.0
1.4000000000000001,0.42633,0.0,0.98696,-0.0,0.18319,-0.0
1.401,0.4274,0.0,0.98693,-0.0,0.18327,-0.0
1.4020000000000001,0.42848,0.0,0.9869,-0.0,0.18336,-0.0
1.403,0.42955,0.0,0.98686,-0.0,0.18345,-0.0
1.4040000000000001,0.43063,0.0,0.98682,-0.0,0.18354,-0.0
1.405,0.43171,0.0,0.98679,-0.0,0.18363,-0.0
1.4060000000000001,0.43279,0.0,0.98675,-0.0,0.18372,-0.0
1.407,0.43387,0.0,0.98672,-0.0,0.18381,-0.0
1.408,0.43495,0.0,0.98668,-0.0,0.18389,-0.0
1.409,0.43604,0.0,0.98665,-0.0,0.18398,-0.0
1.41,0.43712,0.0,0.98661,-0.0,0.18407,-0.0
1.411,0.43821,0.0,0.98658,-0.0,0.18415,-0.0
1.412,0.4393,0.0,0.98654,-0.0,0.18424,-0.0
1.413,0.44039,0.0,0.98651,-0.0,0.18433,-0.0
1.414,0.44149,0.0,0.98647,-0.0,0.18441,-0.0
1.415,0.44258,0.0,0.98644,-0.0,0.1845,-0.0
1.416,0.44368,0.0,0.9864,-0.0,0.18458,-0.0
1.417,0.44478,0.0,0.98637,-0.0,0.18467,-0.0
1.418,0.44588,0.0,0.98633,-0.0,0.18475,-0.0
1.419,0.44698,0.0,0.9863,-0.0,0.18484,-0.0
1.42,0.44809,0.0,0.98626,-0.0,0.18492,-0.0
1.421,0.44919,0.0,0.98622,-0.0,0.185,-0.0
1.422,0.4503,0.0,0.98619,-0.0,0.18509,-0.0
1.423,0.45141,0.0,0.98615,-0.0,0.18517,-0.0
1.424,0.45252,0.0,0.98612,-0.0,0.18525,-0.0
1.425,0.45363,0.0,0.98608,-0.0,0.18534,-0.0
1.426,0.45475,0.0,0.98605,-0.0,0.18542,-0.0
1.427,0.45586,0.0,0.98601,-0.0,0.1855,-0.0
1.428,0.45698,0.0,0.98597,-0.0,0.18558,-0.0
1.429,0.4581,0.0,0.98594,-0.0,0.18566,-0.0
1.43,0.45922,0.0,0.9859,-0.0,0.18574,-0.0
1.431,0.46035,0.0,0.98587,-0.0,0.18582,-0.0
1.432,0.46147,0.0,0.98583,-0.0,0.1859,-0.0
1.433,0.4626,0.0,0.9858,-0.0,0.18598,-0.0
1.434,0.46373,0.0,0.98576,-0.0,0.18606,-0.0
1.435,0.46486,0.0,0.98572,-0.0,0.18614,-0.0
1.436,0.46599,0.0,0.98569,-0.0,0.18622,-0.0
1.437,0.46712,0.0,0.98565,-0.0,0.1863,-0.0
1.438,0.46826,0.0,0.98562,-0.0,0.18638,-0.0
1.439,0.4694,0.0,0.98558,-0.0,0.18646,-0.0
1.44,0.47053,0.0,0.98554,-0.0,0.18653,-0.0
1.441,0.47168,0.0,0.98551,-0.0,0.18661,-0.0
1.442,0.47282,0.0,0.98547,-0.0,0.18669,-0.0
